,DE,NMN,Neumagen-Dhron,Neumagen-Dhron,RP,1-3-----,RL,1101,,4951N 00653E,
,DE,NN4,Neuleiningen,Neuleiningen,RP,1-3-----,RL,1401,,4932N 00808E,
,DE,NNH,Neuendorf-Hiddensee,Neuendorf-Hiddensee,MV,1-------,RL,1501,,5455N 01331E,
,DE,NNP,Kenn,Kenn,RP,1-3-----,RL,0601,,4948N 00643E,
,DE,NO9,Nöbdenitz,Nobdenitz,TH,1-3-----,RL,1401,,5052N 01217E,
,DE,NOE,Norddeich,Norddeich,NI,1234----,AF,0307,,5337N 00709E,
,DE,NOR,Nordstrand,Nordstrand,SH,1-3-----,AF,0212,,5430N 00853E,
,DE,NSE,Neuessen,Neuessen,NW,1-3-----,RL,0601,,5130N 00700E,
,DE,NSS,Neuss,Neuss,NW,123-----,AF,0207,,5111N 00641E,
,DE,NSV,Neumarkt-Sankt Veit,Neumarkt-Sankt Veit,BY,123-----,RL,0601,,4822N 01230E,
,DE,NTA,Neckartailfingen,Neckartailfingen,BW,1-3-----,RL,0601,,4837N 00915E,
,DE,NUE,Nürnberg,Nurnberg,BY,1234----,AF,0407,,4926N 01104E,
,DE,NWC,Kirchhellen,Kirchhellen,NW,1----6--,RL,1201,,5136N 00656E,
,DE,NZE,Neckarzimmern,Neckarzimmern,BW,123-----,RL,0701,,4919N 00909E,
,DE,NZM,Nahmitz,Nahmitz,BB,1-3-----,RL,1307,,5220N 01244E,
,DE,OAB,Ober-Abtsteinach,Ober-Abtsteinach,HE,1----6--,RL,0901,,4932N 00847E,
,DE,OAN,Oberhausen an der Nahe,Oberhausen an der Nahe,RP,123-----,RL,0907,,4947N 00745E,
,DE,OBE,Oberhausen,Oberhausen,NW,123-5---,AF,0212,,5128N 00651E,
,DE,OEE,Oberwesel,Oberwesel,RP,123-----,RL,0701,,5007N 00743E,
,DE,OEX,Obereiderhafen,Obereiderhafen,SH,1-------,RL,1801,,5418N 00940E,
,DE,OFF,Offenbach,Offenbach,HE,123-----,AF,0212,,5006N 00846E,
,DE,OGO,Ostseebad Goehren,Ostseebad Goehren,MV,1-3-----,RL,2307,,5420N 01344E,
,DE,OHE,Rothensee,Rothensee,ST,1-3-----,RL,1201,,5211N 01140E,
,DE,OHL,Wohlenberg,Wohlenberg,MV,1-3-----,RL,1201,,5356N 01115E,
,DE,OIN,Blossin,Blossin,BB,1-3-----,RL,1307,,5215N 01347E,
,DE,OKE,Schönebeck,Schonebeck,ST,123-----,RL,0701,,5201N 01144E,
,DE,OKG,Ostseebad Kuhlungsborn,Ostseebad Kuhlungsborn,MV,1-3-----,RL,2001,,5409N 01145E,
,DE,OKY,Oberkotzau,Oberkotzau,BY,123-----,RL,0601,,5016N 01156E,
,DE,OLD,Oldendorf,Oldendorf,NI,1-3-----,RL,0601,,5327N 00831E,
,DE,OLK,Wolkenstein,Wolkenstein,SN,123-----,RL,0601,,5039N 01304E,
,DE,OLO,Oldenburg,Oldenburg,NI,123-----,AF,0212,,5310N 00812E,
,DE,OLU,Oldersum,Oldersum,NI,1-------,RL,1201,,5320N 00720E,
,DE,ONG,Longen,Longen,RP,1-3-----,RL,0701,,4948N 00647E,
,DE,ORM,Ober-Mörlen,Ober-Morlen,HE,1-3--6--,RL,1801,,5022N 00841E,
,DE,ORS,Orsoy,Orsoy,NW,1-3-----,RL,0207,,5131N 00641E,
,DE,OSB,Ossenberg,Ossenberg,NW,1-3-----,RL,0601,,5134N 00634E,
,DE,OSL,Osloss,Osloss,NI,1-3-----,RL,0601,,5228N 01041E,
,DE,OSN,Osnabrück,Osnabruck,NI,123-----,AF,0307,,5216N 00803E,
,DE,OSR,Ostermoor,Ostermoor,SH,1-3-----,AF,0212,,5354N 00911E,
,DE,OSW,Oestrich-Winkel,Oestrich-Winkel,HE,123-----,RL,0407,,5000N 00800E,
,DE,OTK,Oortkaten,Oortkaten,HH,1-3-----,RL,0601,,5326N 01006E,
,DE,OTT,Otterndorf,Otterndorf,NI,123-----,AF,0307,,5348N 00854E,
,DE,OWH,Hohenwarthe,Hohenwarthe,ST,1-3-----,RL,1201,,5214N 01143E,
,DE,OWT,Oberwinter,Oberwinter,RP,123-----,RL,0601,,5036N 00712E,
,DE,PAH,Pahlhude,Pahlhude,SH,1-------,RL,0201,,5416N 00919E,
,DE,PAP,Papenburg,Papenburg,NI,123-----,AF,0307,,5304N 00724E,
,DE,PAS,Passau,Passau,BY,123-----,AF,1801,,4834N 01327E,
,DE,PCE,Pruchten,Pruchten,MV,1-3-----,RL,1201,,5423N 01240E,
,DE,PEF,Peenemünde,Peenemunde,MV,1-34----,AI,1101,,5408N 01347E,
,DE,PEI,Peine,Peine,NI,123-----,AF,0207,,5219N 01014E,
,DE,PEL,Pellworm,Pellworm,SH,1-3-----,AF,0212,,5431N 00838E,
,DE,PEN,Pente,Pente,NI,1-3-----,AF,0307,,5223N 00758E,
,DE,PFR,Pfronten,Pfronten,BY,123-----,RL,0601,,4735N 01033E,
,DE,PJQ,Nusplingen,Nusplingen,BW,1----6--,RL,1201,,4808N 00852E,
,DE,PKU,Putzkau,Putzkau,SN,123-----,RL,0601,,5106N 01413E,
,DE,PLL,Pollhagen,Pollhagen,NI,1-3-----,RL,0601,,5223N 00912E,
,DE,PLS,Pliezhausen,Pliezhausen,BW,1-3-----,RL,0601,,4833N 00912E,
,DE,POT,Potsdam,Potsdam,BB,123-----,AF,1307,,5224N 01304E,
,DE,PPT,Piesport,Piesport,RP,1-3-----,RL,0601,,4953N 00655E,
,DE,PRC,Perrich,Perrich,NW,1-3-----,RL,1201,,5139N 00633E,
,DE,PRN,Prettin,Prettin,ST,1-3-----,RL,1201,,5140N 01255E,
,DE,PRY,Parey,Parey,BB,1-3-----,RL,1307,,5241N 01215E,
,DE,PSA,Plessa,Plessa,BB,123-----,RL,1307,,5127N 01337E,
,DE,PSB,Piesberger,Piesberger,NI,123-----,RL,0601,,5219N 00801E,
,DE,PSR,Piesteritz,Piesteritz,ST,123-----,RL,0601,,5152N 01236E,
,DE,PTD,Petersdorf,Petersdorf,BY,1-3-----,AI,0307,,5413N 01226E,
,DE,PTN,Parkentin,Parkentin,MV,123-----,RL,0601,,5405N 01159E,
,DE,PYK,Spyck,Spyck,NW,1-3-----,RL,0901,,5148N 00608E,
,DE,PZI,Pautzfeld,Pautzfeld,BY,123-----,RL,0507,,4946N 01101E,
,DE,RAR,Ruhstorf an der Rott,Ruhstorf an der Rott,BY,1-3--6--,RL,0501,,4826N 01320E,
,DE,RBF,Rotenburg an der Fulda,Rotenburg an der Fulda,HE,123-----,RL,0601,,5100N 00944E,
,DE,RBI,Grambin,Grambin,MV,1-3-----,RL,1201,,5346N 01401E,
,DE,RBK,Riesenbeck,Riesenbeck,NW,1-3-----,RL,0601,,5216N 00737E,
,DE,RCI,Rechlin,Rechlin,MV,1-34----,RL,0701,,5320N 01243E,
,DE,RCK,Recke,Recke,NW,1-3-----,RL,0601,,5223N 00743E,
,DE,RDL,Riedlhütte,Riedlhutte,BY,123-----,RL,0601,,4854N 01321E,
,DE,RDT,Rot an der Rot,Rot an der Rot,BW,1-3-----,RL,0601,,4800N 01001E,
,DE,RDU,Radeburg,Radeburg,SN,123-----,RL,0601,,5113N 01343E,
,DE,RDW,Rudow,Rudow,BE,123-----,RL,0601,,5225N 01329E,
,DE,RE5,Rech,Rech,RP,1----6--,RL,1201,,5031N 00702E,
,DE,REE,Reepsholt,Reepsholt,NI,1-3-----,AF,0307,,5329N 00750E,
,DE,RET,Rethem,Rethem,NI,123-----,RL,0601,,5247N 00923E,
,DE,RFI,Reichenbach an der Fils,Reichenbach an der Fils,BW,123-----,RL,0601,,4843N 00928E,
,DE,RFT,Kirschfurt,Kirschfurt,BY,1-------,RL,1501,,5010N 01022E,
,DE,RHB,Rheinberg,Rheinberg,NW,123-----,AF,0207,,5133N 00635E,
,DE,RHX,Bad Dürrheim,Bad Durrheim,BW,1----6--,RL,2007,,4801N 00832E,
,DE,RIC,Werrich,Werrich,NW,1-3-----,RL,1201,,5139N 00632E,
,DE,RIK,Rieneck,Rieneck,BY,123-----,RL,0601,,5005N 00938E,
,DE,RIZ,Britz,Britz,BE,1-3-----,RL,0601,,5227N 01326E,
,DE,RKQ,Dornach,Dornach,BY,1----6--,RL,1201,,4809N 01141E,
,DE,RLB,Grauelsbaum,Grauelsbaum,BW,1-3-----,RL,1201,,4844N 00759E,
,DE,RLZ,Bralitz,Bralitz,BB,1-3-----,RL,1307,,5250N 01400E,
,DE,RNT,Rünthe,Runthe,NW,123-----,RL,0601,,5138N 00739E,
,DE,RP7,Flemlingen,Flemlingen,RP,1----6--,RL,1201,,4914N 00805E,
,DE,RPD,Derschen,Derschen,RP,1-------,RL,0901,,5043N 00759E,
,DE,RRE,Rerik,Rerik,MV,1-3-----,RL,2307,,5406N 01137E,
,DE,RRG,Rheinsberg,Rheinsberg,BB,1-3-----,RL,1307,,5306N 01253E,
,DE,RRP,Weisenheim am Sand,Weisenheim am Sand,RP,1----6--,RL,1107,,4931N 00814E,
,DE,RSK,Rostock,Rostock,MV,12345---,AF,1101,RLG,5405N 01208E,
,DE,RTJ,Reichartshausen,Reichartshausen,BW,1----6--,RL,1201,,4921N 00856E,
,DE,RU7,Rüdesheim,Rudesheim,RP,1----6--,RL,1201,,4951N 00749E,
,DE,RUB,Rusbend,Rusbend,NI,1-3-----,RL,0601,,5219N 00904E,
,DE,RUE,Rüdesheim am Rhein,Rudesheim am Rhein,HE,123-----,AF,0907,,4959N 00755E,
,DE,RUM,Rüsselsheim,Russelsheim,HE,123-----,AF,1207,,4959N 00826E,
,DE,RZE,Wriezen,Wriezen,BB,1-3-----,RL,1307,,5243N 01408E,
,DE,S3B,Schechingen,Schechingen,BW,1-3-----,RL,1401,,4852N 00955E,
,DE,SAR,Salzgitter,Salzgitter,NI,123-----,AF,0207,,5209N 01019E,
,DE,SCJ,Lommatzsch,Lommatzsch,SN,1----6--,RL,0907,,5112N 01318E,
,DE,SCV,Schleiden,Schleiden,NW,123-----,RL,0601,,5031N 00628E,
,DE,SCW,Schweinfurt,Schweinfurt,BY,123-----,AF,1607,,5003N 01013E,
,DE,SDI,Schalding,Schalding,BY,123-----,RL,0601,,4836N 01321E,
,DE,SDT,Schwedt,Schwedt,BB,123-----,AF,1307,,5304N 01416E,
,DE,SE8,Seeshaupt,Seeshaupt,BY,1----6--,RL,1007,,4750N 01118E,
,DE,SEF,Schelldorf,Schelldorf,ST,1-3-----,RL,0601,,5228N 01159E,
,DE,SFL,Schönfeld,Schonfeld,SN,123-----,RL,0601,,5118N 01342E,
,DE,SGW,Schwelgern,Schwelgern,NW,1-3-----,RL,1201,,5130N 00644E,
,DE,SH2,Schaprode,Schaprode,MV,1-3-----,RL,2307,,5431N 01310E,
,DE,SH4,Altengörs,Altengors,SH,1----6--,RL,1201,,5354N 01012E,
,DE,SKN,Stephanskirchen,Stephanskirchen,BY,123-----,RL,0601,,4751N 01211E,
,DE,SKS,Salbke,Salbke,ST,1-3-----,RL,1201,,5205N 01140E,
,DE,SL5,Stahlbrode,Stahlbrode,MV,1-------,RL,1501,,5414N 01317E,
,DE,SLQ,Schluettsiel,Schluettsiel,SH,1-------,AA,2107,,5441N 00845E,
,DE,SLZ,Sulzbach-Laufen,Sulzbach-Laufen,BW,123-----,RL,0601,,4856N 00951E,
,DE,SMA,Sankt Margarethen,Sankt Margarethen,SH,1-3-----,AF,1101,,5354N 00915E,
,DE,SN2,Stein,Stein,BY,1----6--,RL,1007,,4931N 01214E,
,DE,SNC,Sünching,Sunching,BY,123-----,RL,0401,,4853N 01221E,
,DE,SNE,Sehnde,Sehnde,NI,123-----,AF,0207,,5219N 00956E,
,DE,SNP,Stolpe,Stolpe,MV,1-3-----,RL,1201,,5352N 01334E,
,DE,SNR,Schnackenburg,Schnackenburg,NI,1-3-----,RL,0601,,5302N 01134E,
,DE,SOC,Stollhofen,Stollhofen,BW,1-3-----,RL,0607,,4845N 00802E,
,DE,SPD,Schopsdorf,Schopsdorf,ST,1-3-----,RL,0601,,5214N 01213E,
,DE,SPI,Spiekeroog,Spiekeroog,NI,1-3-----,AF,0212,,5346N 00742E,
,DE,SPS,Schülper Neuensiel,Schulper Neuensiel,SH,1-3-----,AF,0212,,5416N 00856E,
,DE,SQJ,Sesslach,Sesslach,BY,1-3-----,RL,1301,,5011N 01051E,
,DE,SRA,Serrig,Serrig,SL,123-----,RL,0701,,4935N 00634E,
,DE,SRI,Schweringen,Schweringen,NI,1-3-----,AF,0307,,5245N 00911E,
,DE,SRP,Stockhausen-Illfurth,Stockhausen-Illfurth,RP,1----6--,RL,0901,,5039N 00759E,
,DE,SSL,Hesselte,Hesselte,NI,1-3-----,RL,0601,,5225N 00723E,
,DE,STA,Stade,Stade,NI,123-----,AF,0307,,5336N 00929E,
,DE,STS,Stader Sand,Stader Sand,NI,1-3-----,AF,0212,,5338N 00931E,
,DE,SWF,Schwaigern,Schwaigern,BW,123-----,RL,0701,,4909N 00904E,
,DE,SWQ,Schwanfeld,Schwanfeld,BY,1-3-----,RL,1301,,4955N 01008E,
,DE,SWS,Steinwiesen,Steinwiesen,BY,1----6--,RL,0901,,5018N 01128E,
,DE,SWT,Schwentinental,Schwentinental,SH,1----6--,RL,0907,,5416N 01013E,
,DE,SWW,Wedtlenstedt,Wedtlenstedt,NI,1----6--,RL,1201,,5216N 01025E,
,DE,SWZ,Schwarzenbruck,Schwarzenbruck,BY,123--6--,RL,0901,,4921N 01115E,
,DE,SXD,Ottendorf,Ottendorf,BY,1-------,RL,1501,,4958N 01043E,
,DE,SXE,Seelbach,Seelbach,BW,1----6--,RL,0901,,4819N 00757E,
,DE,SZ8,Schozach,Schozach,BW,1----6--,RL,1107,,4904N 00912E,
,DE,TAE,Tangermünde,Tangermunde,ST,123--6--,AF,0907,,5233N 01157E,
,DE,TAR,Taben,Taben,RP,123-----,RL,0601,,4933N 00635E,
,DE,TBN,Trebbin,Trebbin,BB,123-----,RL,1307,,5213N 01313E,
,DE,TCN,Teuchern,Teuchern,ST,1-------,RL,1207,,5107N 01201E,
,DE,TEJ,Ballrechten,Ballrechten,BW,1----6--,RL,1001,,4752N 00742E,
,DE,TER,Osterwald,Osterwald,NI,123-----,RL,1701,,5207N 00937E,
,DE,TGM,Thüngersheim,Thungersheim,BY,123-----,RL,0701,,4952N 00950E,
,DE,THR,Thierhaupten,Thierhaupten,BY,1----6--,RL,0901,,4834N 01055E,
,DE,THU,Thune,Thune,NI,1-3-----,RL,0601,,5219N 01030E,
,DE,TJE,Lutjenburg,Lutjenburg,SH,1----6--,RL,0901,,5418N 01036E,
,DE,TKD,Treis-Karden,Treis-Karden,RP,123-----,RL,0701,,5011N 00718E,
,DE,TLB,Strehla/Elbe,Strehla/Elbe,SN,1-3-----,RL,0901,,5121N 01313E,
,DE,TLT,Teltow,Teltow,BB,123-----,RL,1307,,5224N 01316E,
,DE,TMH,Torfmoorhölle,Torfmoorholle,BY,1-3-----,AF,0401,,5006N 01149E,
,DE,TMM,Temmels,Temmels,RP,123-----,RL,0701,,4941N 00628E,
,DE,TNR,Wittenberge,Wittenberge,BB,123-----,RL,1307,,5301N 01145E,
,DE,TOS,Tossens,Tossens,NI,1-3-----,AF,0307,,5334N 00817E,
,DE,TRD,Osterrönfeld,Osterronfeld,SH,123-----,RL,1501,,5417N 00942E,
,DE,TRH,Trechtingshausen,Trechtingshausen,RP,123-----,RL,0601,,5000N 00750E,
,DE,TSU,Tiessau,Tiessau,NI,1-3-----,RL,0601,,5311N 01059E,
,DE,TTP,Platten,Platten,RP,1----6--,RL,0901,,4957N 00658E,
,DE,TWZ,Thallwitz,Thallwitz,SN,123-----,RL,0601,,5126N 01240E,
,DE,UBG,Bad Dürrenberg,Bad Durrenberg,ST,123-----,RL,0507,,5117N 01203E,
,DE,UBT,Laubegast,Laubegast,SN,1-3-----,RL,1201,,5102N 01350E,
,DE,UCK,Ueckermünde,Ueckermunde,MV,123-----,AF,0212,,5344N 01403E,
,DE,UDF,Braunsdorf,Braunsdorf,BB,1-3-----,RL,1307,,5222N 01357E,
,DE,UEL,Uelzen,Uelzen,NI,123-----,AF,0207,,5258N 01033E,
,DE,UES,Uesen,Uesen,NI,123-----,RL,0601,,5300N 00904E,
,DE,UH7,Udenheim,Udenheim,RP,1----6--,RL,1201,,4952N 00810E,
,DE,UHF,Suhrendorf,Suhrendorf,MV,1-3-----,RL,1201,,5428N 01308E,
,DE,UKI,Neukieritzsch,Neukieritzsch,SN,1----6--,RL,0901,,5110N 01226E,
,DE,ULM,Ulm,Ulm,BW,123-----,AF,0307,,4824N 01000E,
,DE,ULS,Mulsen,Mulsen,SN,1----6--,RL,0901,,5045N 01234E,
,DE,UND,Gmund am Tegernsee,Gmund am Tegernsee,BY,123-----,RL,0901,,4745N 01144E,
,DE,UPS,Upschört,Upschort,NI,1-3-----,RL,0201,,5328N 00744E,
,DE,URR,Burladingen,Burladingen,BW,1----6--,RL,0901,,4817N 00907E,
,DE,USD,Usedom,Usedom,MV,1-3-----,RL,2307,,5352N 01355E,
,DE,USF,Büdelsdorf,Budelsdorf,SH,123-----,RL,0701,,5418N 00939E,
,DE,UTA,Lauta,Lauta,SN,1----6--,RL,0907,,5040N 01309E,
,DE,UTT,Schuttertal,Schuttertal,BW,1-3-----,RL,0701,,4816N 00758E,
,DE,V44,Vinn,Vinn,NW,1-3-----,RL,1401,,5126N 00638E,
,DE,VAR,Varel,Varel,NI,123-----,AF,0212,,5324N 00808E,
,DE,VBS,Vilsbiburg,Vilsbiburg,BY,123-----,RL,0501,,4827N 01221E,
,DE,VEJ,Vetschau,Vetschau,BB,123-----,RL,1307,,5147N 01405E,
,DE,VEN,Venne,Venne,NI,1-3-----,AF,0307,,5224N 00810E,
,DE,VGF,Vilgertshofen,Vilgertshofen,BY,1-3-----,RL,1401,,4757N 01055E,
,DE,VIU,Vienenburg,Vienenburg,NI,1----6--,RL,0901,,5157N 01034E,
,DE,VIW,Vierow,Vierow,MV,1-------,RL,0901,,5418N 01347E,
,DE,VNA,Venhaus,Venhaus,NI,1-3-----,RL,0601,,5221N 00727E,
,DE,VOC,Vockfey,Vockfey,NI,1-3-----,RL,0601,,5314N 01056E,
,DE,VOL,Volkach,Volkach,BY,123-----,RL,0601,,4952N 01014E,
,DE,VRW,Viewrow,Viewrow,MV,1-------,RL,2301,,5407N 01335E,
,DE,VTT,Vitte (Hiddensee),Vitte (Hiddensee),MV,1-------,RL,2301,,5434N 01306E,
,DE,VTZ,Vielitz,Vielitz,BB,1-3-----,RL,1307,,5256N 01300E,
,DE,VVH,Hohn,Hohn,RP,1----6--,RL,1007,,5037N 00759E,
,DE,WAC,Westeraccumersiel,Westeraccumersiel,NI,1-3-----,AF,0307,,5340N 00729E,
,DE,WAR,Warnemünde,Warnemunde,MV,123-----,AF,0907,,5410N 01205E,
,DE,WAZ,Wabern,Wabern,HE,123-----,RL,0601,,5106N 00920E,
,DE,WB2,Willmersdorf,Willmersdorf,BB,1----6--,RL,1307,,5240N 01341E,
,DE,WE5,Wester-Ohrstedt,Wester-Ohrstedt,SH,1-3-----,RL,1401,,5431N 00911E,
,DE,WEE,Weener,Weener,NI,123-----,AF,0307,,5310N 00721E,
,DE,WES,Wesel,Wesel,NW,123-----,AF,0207,,5140N 00637E,
,DE,WGQ,Wehingen,Wehingen,BW,1----6--,RL,1201,,4809N 00848E,
,DE,WHP,Wipperdorf,Wipperdorf,TH,1----6--,RL,1407,,5127N 01040E,
,DE,WIE,Wiesens,Wiesens,NI,1-3-----,AF,0307,,5327N 00735E,
,DE,WIF,Wischhafen,Wischhafen,NI,1-3-----,AF,0307,,5347N 00919E,
,DE,WIM,Wimmer,Wimmer,NI,1-3-----,AF,0307,,5220N 00826E,
,DE,WIT,Wittlage,Wittlage,NI,1-3-----,AF,0307,,5219N 00822E,
,DE,WKE,Wankendorf,Wankendorf,SH,123-----,RL,0901,,5407N 01012E,
,DE,WKK,Weikersheim,Weikersheim,BW,123-----,RL,0701,,4929N 00954E,
,DE,WKZ,Wickrath,Wickrath,NW,1----6--,RL,0901,,5108N 00625E,
,DE,WLE,Walheim,Walheim,BW,123-----,RL,0601,,4901N 00909E,
,DE,WLM,Walsum,Walsum,NW,123-----,AI,0212,,5132N 00642E,
,DE,WMM,Wemmetsweiler,Wemmetsweiler,SL,123-----,RL,0601,,4922N 00705E,
,DE,WNG,Weissenburg in Bayern,Weissenburg in Bayern,BY,123--6--,RL,0601,,4902N 01058E,
,DE,WNH,Windheim,Windheim,NW,123-----,RL,0601,,5224N 00901E,
,DE,WNI,Winnweiler,Winnweiler,RP,123--6--,RL,0601,,4934N 00751E,
,DE,WNL,Wandersleben,Wandersleben,TH,123-----,RL,0601,,5054N 01051E,
,DE,WNT,Wedlenstedt,Wedlenstedt,NI,1-3-----,RL,0901,,5215N 01024W,
,DE,WNU,Weissenthurm,Weissenthurm,RP,123-----,RL,0601,,5025N 00727E,
,DE,WOB,Wolfsburg,Wolfsburg,NI,123-----,AF,0307,,5226N 01048E,
,DE,WOG,Worringen,Worringen,NW,123-----,RL,0601,,5103N 00651E,
,DE,WRI,Wrist,Wrist,SH,123-----,RL,0607,,5356N 00945E,
,DE,WTA,Wörth an der Donau,Worth an der Donau,BY,1-3-----,RL,0601,,4900N 01224E,
,DE,WTP,Waltrop,Waltrop,NW,123-----,RL,0401,,5138N 00724E,
,DE,WTU,Wittichenau,Wittichenau,SN,123-----,RL,0601,,5123N 01415E,
,DE,WVN,Wilhelmshaven,Wilhelmshaven,NI,1234----,AF,0307,,5331N 00808E,
,DE,WWH,Windsbach,Windsbach,BY,1-------,RL,0901,,4915N 01049E,
,DE,WWI,Weilerswist,Weilerswist,NW,123-----,RL,0601,,5046N 00650E,
,DE,XAX,Euerfeld,Euerfeld,BY,1-3-----,RL,1401,,4949N 01007E,
,DE,XFW,Finkenwerder,Finkenwerder,HH,1-34----,AF,2301,,5332N 00951E,
,DE,XMP,Monheim,Monheim,BY,1-3-----,RL,1401,,4850N 01050E,
,DE,XRT,Herbertingen,Herbertingen,BW,1----6--,RL,0901,,4804N 00926E,
,DE,XZS,Handeloh,Handeloh,NI,1----6--,RL,1001,,5315N 00950E,
,DE,YSF,Seifhennersdorf,Seifhennersdorf,SN,123-----,RL,0601,,5056N 01436E,
,DE,YWX,Waxweiler,Waxweiler,RP,1-3-----,RL,0601,,5006N 00622E,
,DE,Z4Z,Michelbach am Heuchelberg,Michelbach am Heuchelberg,BW,1-3-----,RL,1401,,4904N 00856E,
,DE,ZB4,Sulzberg,Sulzberg,BY,1-------,RL,1107,,4740N 01021E,
,DE,ZH8,Zehren,Zehren,SN,1-3-----,RL,1201,,5112N 01324E,
,DE,ZHA,Zahna,Zahna,ST,123--6--,RL,0601,,5155N 01247E,
,DE,ZHD,Zehdenick,Zehdenick,BE,123-----,RL,0901,,5258N 01319E,
,DE,ZIN,Zinnowitz,Zinnowitz,MV,123-----,RL,0507,,5404N 01354E,
,DE,ZIS,Zingst,Zingst,MV,1-3-----,RL,0601,,5426N 01241E,
,DE,ZIZ,Zaisenhausen,Zaisenhausen,BW,1----6--,RL,1201,,4906N 00849E,
,DE,ZMU,Salzmünde,Salzmunde,ST,1-3-----,RL,1201,,5132N 01150E,
,DE,ZRH,Zechlinerhütte,Zechlinerhutte,BB,1-3-----,RL,1307,,5309N 01253E,
,DE,ZTH,Zeuthen,Zeuthen,BB,123-----,RL,1307,,5221N 01338E,
,DE,ZVE,Ihrlerstein,Ihrlerstein,BY,1----6--,RL,1601,,4856N 11520E,
,DE,ZZH,Zuzenhausen,Zuzenhausen,BW,123-----,RL,0601,,4917N 00849E,
,DE,ZZL,Zellertal,Zellertal,RP,1-3-----,RL,1401,,4938N 00808E,
,DJ,DCT,Doraleh Container Terminal,Doraleh Container Terminal,DJ,1-3-----,RL,0901,,1136N 04396E,
+,DJ,DMJ,Damerjog,Damerjog,AR,1-3-----,RL,2407,,1129N 04311E,
,DJ,POD,Djibouti,Djibouti,DJ,123-----,RL,1301,,1135N 04308E,
,DK,AAB,Åbenrå,Abenra,83,1-3-----,AF,1101,XNR,5502N 00926E,
,DK,AAR,Aarhus,Aarhus,82,12345---,AF,1301,,5609N 01013E,
,DK,AGE,Allinge,Allinge,,1-3-----,RL,0701,,5516N 01448E,
,DK,AK3,Åkirkeby,Akirkeby,84,1-3-----,RL,1401,,5504N 01456E,
,DK,ARD,Årosund,Arosund,,1-------,AI,0212,,5515N 00943E,
,DK,ARO,Åro,Aro,83,1-------,AI,1301,,5516N 00945E,
,DK,ASA,Asaa,Asaa,,1-3-----,RL,0307,,5709N 01025E,
,DK,AVK,Avernak By,Avernak By,,1-------,AI,0212,,5502N 01016E,
,DK,AVN,Avernakke Havn,Avernakke Havn,83,1-------,RL,1001,,5518N 01047E,
,DK,BAL,Ballen,Ballen,,1-------,RL,0901,,5549N 01039E,
,DK,BBG,Bøvlingbjerg,Bovlingbjerg,,1-3-----,RL,0601,,5626N 00812E,
,DK,BGZ,Bogense,Bogense,,1-3-----,RL,0701,,5534N 01005E,
,DK,BLA,Blavand,Blavand,,1----6--,RL,0901,,5533N 00808E,
,DK,BLU,Baelum,Baelum,,1-3--6--,RL,0601,,5649N 01006E,
,DK,BOG,Bogo By,Bogo By,,1-------,AI,0212,,5456N 01203E,
,DK,BOS,Bøjden,Bojden,,1-3-----,RL,0701,,5506N 01005E,
,DK,CPH,København,Kobenhavn,84,12345---,AF,1301,,5540N 01235E,
,DK,CSO,Christiansø Havn,Christianso Havn,84,1-------,AA,1207,,5519N 01511E,
,DK,DN6,Dannemare,Dannemare,85,1-3-----,RL,1401,,5445N 01112E,
,DK,DYS,Dyssegard,Dyssegard,,1----6--,RL,1201,,5544N 01232E,
,DK,EK4,Eskilstrup,Eskilstrup,85,1-3-----,RL,1401,,5551N 01138E,
,DK,ENS,Enstedværket Havn,Enstedvarket Havn,,1-------,AI,0212,,5501N 00926E,
,DK,EOT,Styrtom,Styrtom,,1-------,RL,1201,,5501N 00926E,
,DK,FDS,Frederikssund,Frederikssund,84,123-----,AF,1301,,5550N 01204E,Frederiksund
,DK,FER,Ferritslev,Ferritslev,,1-3-----,RL,0601,,5518N 01035E,
,DK,FRK,Føvling,Fovling,83,1-3-----,RL,1401,,5527N 00857E,
,DK,FYH,Fynshav,Fynshav,,1-3-----,AI,0207,,5458N 00958E,
,DK,GDM,Gudhjem,Gudhjem,,1-3-----,RL,0701,,5513N 01458E,
,DK,GTS,Glatved Strand,Glatved Strand,82,1-------,RL,0901,,5618N 10519E,
,DK,HBA,Humlebæk,Humlebak,,123-----,RL,0701,,5558N 01231E,
,DK,HEJ,Hejls,Hejls,83,1-------,RL,1401,,5523N 00936E,
,DK,HHV,Hammerhavn,Hammerhavn,,1-------,RL,0901,,5517N 01445E,
,DK,HJ3,Højby,Hojby,85,1-3-----,RL,1401,,5520N 01027E,
,DK,HJT,Hjerting,Hjerting,,1-3-----,RL,0307,,5531N 00822E,
,DK,HSU,Hadsund,Hadsund,81,1-3-----,AI,1301,,5643N 01006E,
,DK,HVS,Hvide Sande,Hvide Sande,,1-3-----,RL,0607,,5559N 00808E,
,DK,HVT,Hellebæk,Hellebak,81,1-3-----,RL,1301,,5604N 01234E,
,DK,HWO,Hov,Hov,,1-------,RL,0901,,5555N 01015E,
,DK,JEL,Jelling,Jelling,83,1-------,RL,1401,,5545N 00926E,
,DK,JUE,Juelsminde,Juelsminde,82,1-------,AI,1301,,5542N 01001E,
,DK,KAR,Karlslunde,Karlslunde,85,1-3-----,RL,1301,,5534N 01213E,
,DK,KBG,Klintebjerg,Klintebjerg,83,1-3-----,RL,1001,,5529N 01027E,
